ID,Name,Mark
84195,Student_84195,6.20
84196,Student_84196,4.69
84197,Student_84197,3.36
84198,Student_84198,6.01
84199,Student_84199,2.64
84200,Student_84200,7.18
84201,Student_84201,6.06
84202,Student_84202,2.22
84203,Student_84203,4.16
84204,Student_84204,1.86
84205,Student_84205,4.93
84206,Student_84206,9.87
84207,Student_84207,8.11
84208,Student_84208,6.30
84209,Student_84209,2.61
84210,Student_84210,2.07
84211,Student_84211,5.53
84212,Student_84212,2.15
84213,Student_84213,3.44
84214,Student_84214,7.68
84215,Student_84215,3.03
84216,Student_84216,0.42
84217,Student_84217,7.10
84218,Student_84218,5.75
84219,Student_84219,9.75
84220,Student_84220,1.09
84221,Student_84221,9.04
84222,Student_84222,6.02
84223,Student_84223,5.65
84224,Student_84224,4.04
84225,Student_84225,4.28
84226,Student_84226,7.43
84227,Student_84227,2.10
84228,Student_84228,9.66
84229,Student_84229,5.13
84230,Student_84230,9.29
84231,Student_84231,7.17
84232,Student_84232,5.07
84233,Student_84233,3.30
84234,Student_84234,1.50
84235,Student_84235,9.42
84236,Student_84236,5.95
84237,Student_84237,0.23
84238,Student_84238,8.31
84239,Student_84239,4.44
84240,Student_84240,6.99
84241,Student_84241,8.60
84242,Student_84242,5.56
84243,Student_84243,7.47
84244,Student_84244,5.10
84245,Student_84245,8.90
84246,Student_84246,4.75
84247,Student_84247,2.74
84248,Student_84248,5.44
84249,Student_84249,2.51
84250,Student_84250,4.95
84251,Student_84251,9.33
84252,Student_84252,9.96
84253,Student_84253,9.90
84254,Student_84254,7.60
84255,Student_84255,6.28
84256,Student_84256,0.60
84257,Student_84257,8.94
84258,Student_84258,4.06
84259,Student_84259,3.06
84260,Student_84260,3.98
84261,Student_84261,2.70
84262,Student_84262,2.58
84263,Student_84263,9.39
84264,Student_84264,4.67
84265,Student_84265,2.12
84266,Student_84266,3.62
84267,Student_84267,1.79
84268,Student_84268,6.40
84269,Student_84269,2.71
84270,Student_84270,1.23
84271,Student_84271,7.85
84272,Student_84272,5.10
84273,Student_84273,2.35
84274,Student_84274,3.84
84275,Student_84275,9.21
84276,Student_84276,7.55
84277,Student_84277,4.06
84278,Student_84278,4.26
84279,Student_84279,5.80
84280,Student_84280,0.44
84281,Student_84281,0.88
84282,Student_84282,0.36
84283,Student_84283,8.57
84284,Student_84284,8.36
84285,Student_84285,4.00
84286,Student_84286,2.77
84287,Student_84287,0.46
84288,Student_84288,5.31
84289,Student_84289,9.66
84290,Student_84290,3.81
84291,Student_84291,4.18
84292,Student_84292,4.19
84293,Student_84293,6.56
84294,Student_84294,1.71
84295,Student_84295,3.81
84296,Student_84296,5.12
84297,Student_84297,7.46
84298,Student_84298,3.96
84299,Student_84299,9.80
84300,Student_84300,7.50
84301,Student_84301,4.37
84302,Student_84302,2.46
84303,Student_84303,7.82
84304,Student_84304,9.06
84305,Student_84305,3.06
84306,Student_84306,6.22
84307,Student_84307,9.99
84308,Student_84308,7.98
84309,Student_84309,6.70
84310,Student_84310,5.02
84311,Student_84311,7.04
84312,Student_84312,2.04
84313,Student_84313,7.72
84314,Student_84314,1.97
84315,Student_84315,6.59
84316,Student_84316,1.35
84317,Student_84317,8.42
84318,Student_84318,5.84
84319,Student_84319,0.67
84320,Student_84320,2.36
84321,Student_84321,3.89
84322,Student_84322,3.63
84323,Student_84323,4.49
84324,Student_84324,0.28
84325,Student_84325,9.59
84326,Student_84326,4.56
84327,Student_84327,4.20
84328,Student_84328,2.13
84329,Student_84329,4.34
84330,Student_84330,2.61
84331,Student_84331,8.01
84332,Student_84332,1.45
84333,Student_84333,7.62
84334,Student_84334,0.92
84335,Student_84335,9.31
84336,Student_84336,1.70
84337,Student_84337,5.98
84338,Student_84338,0.66
84339,Student_84339,1.51
84340,Student_84340,3.24
84341,Student_84341,4.45
84342,Student_84342,3.93
84343,Student_84343,9.48
84344,Student_84344,7.72
84345,Student_84345,5.86
84346,Student_84346,5.39
84347,Student_84347,5.63
84348,Student_84348,7.36
84349,Student_84349,9.32
84350,Student_84350,6.54
84351,Student_84351,8.13
84352,Student_84352,6.70
84353,Student_84353,2.47
84354,Student_84354,6.54
84355,Student_84355,3.71
84356,Student_84356,6.07
84357,Student_84357,3.41
84358,Student_84358,2.52
84359,Student_84359,5.19
84360,Student_84360,2.79
84361,Student_84361,3.92
84362,Student_84362,2.58
84363,Student_84363,1.23
84364,Student_84364,3.77
84365,Student_84365,6.83
84366,Student_84366,7.12
84367,Student_84367,8.23
84368,Student_84368,8.37
84369,Student_84369,6.43
84370,Student_84370,6.58
84371,Student_84371,4.76
84372,Student_84372,8.05
84373,Student_84373,9.56
84374,Student_84374,9.32
84375,Student_84375,4.01
84376,Student_84376,1.34
84377,Student_84377,0.34
84378,Student_84378,5.96
84379,Student_84379,5.96
84380,Student_84380,0.79
84381,Student_84381,7.61
84382,Student_84382,1.49
84383,Student_84383,6.89
84384,Student_84384,1.11
84385,Student_84385,8.08
84386,Student_84386,3.53
84387,Student_84387,0.54
84388,Student_84388,4.08
84389,Student_84389,2.79
84390,Student_84390,1.83
84391,Student_84391,1.16
84392,Student_84392,8.19
84393,Student_84393,8.41
84394,Student_84394,6.04
84395,Student_84395,1.47
84396,Student_84396,9.52
84397,Student_84397,9.41
84398,Student_84398,5.95
84399,Student_84399,5.44
84400,Student_84400,9.09
84401,Student_84401,3.99
84402,Student_84402,2.05
84403,Student_84403,1.04
84404,Student_84404,1.62
84405,Student_84405,4.27
84406,Student_84406,6.52
84407,Student_84407,8.70
84408,Student_84408,8.99
84409,Student_84409,4.52
84410,Student_84410,3.31
84411,Student_84411,6.23
84412,Student_84412,8.09
84413,Student_84413,6.57
84414,Student_84414,4.38
84415,Student_84415,8.90
84416,Student_84416,9.64
84417,Student_84417,6.24
84418,Student_84418,2.19
84419,Student_84419,7.59
84420,Student_84420,0.06
84421,Student_84421,3.25
84422,Student_84422,9.82
84423,Student_84423,7.34
84424,Student_84424,8.64
84425,Student_84425,9.74
84426,Student_84426,3.48
84427,Student_84427,2.81
84428,Student_84428,5.32
84429,Student_84429,1.18
84430,Student_84430,0.48
84431,Student_84431,4.16
84432,Student_84432,9.66
84433,Student_84433,1.60
84434,Student_84434,0.12
84435,Student_84435,2.08
84436,Student_84436,6.22
84437,Student_84437,1.90
84438,Student_84438,0.98
84439,Student_84439,2.94
84440,Student_84440,9.92
84441,Student_84441,2.53
84442,Student_84442,1.46
84443,Student_84443,4.07
84444,Student_84444,2.02
84445,Student_84445,6.34
84446,Student_84446,9.80
84447,Student_84447,5.05
84448,Student_84448,2.56
84449,Student_84449,3.89
84450,Student_84450,7.04
84451,Student_84451,7.91
84452,Student_84452,2.02
84453,Student_84453,6.88
84454,Student_84454,0.99
84455,Student_84455,8.12
84456,Student_84456,6.61
84457,Student_84457,6.99
84458,Student_84458,0.97
84459,Student_84459,9.12
84460,Student_84460,2.22
84461,Student_84461,1.26
84462,Student_84462,1.99
84463,Student_84463,5.91
84464,Student_84464,6.67
84465,Student_84465,4.72
84466,Student_84466,9.46
84467,Student_84467,4.22
84468,Student_84468,2.99
84469,Student_84469,8.56
84470,Student_84470,3.65
84471,Student_84471,1.20
84472,Student_84472,7.73
84473,Student_84473,3.02
84474,Student_84474,9.46
84475,Student_84475,2.13
84476,Student_84476,9.32
84477,Student_84477,0.37
84478,Student_84478,5.61
84479,Student_84479,7.22
84480,Student_84480,7.76
84481,Student_84481,0.43
84482,Student_84482,6.75
84483,Student_84483,8.12
84484,Student_84484,8.85
84485,Student_84485,1.23
84486,Student_84486,8.06
84487,Student_84487,7.64
84488,Student_84488,2.39
84489,Student_84489,7.68
84490,Student_84490,0.40
84491,Student_84491,9.60
84492,Student_84492,4.39
84493,Student_84493,1.29
84494,Student_84494,1.07
84495,Student_84495,9.84
84496,Student_84496,1.47
84497,Student_84497,5.65
84498,Student_84498,4.28
84499,Student_84499,1.68
84500,Student_84500,9.63
84501,Student_84501,0.56
84502,Student_84502,3.81
84503,Student_84503,1.61
84504,Student_84504,6.73
84505,Student_84505,9.18
84506,Student_84506,7.48
84507,Student_84507,4.43
84508,Student_84508,6.67
84509,Student_84509,8.73
84510,Student_84510,9.05
84511,Student_84511,6.27
84512,Student_84512,3.51
84513,Student_84513,6.36
84514,Student_84514,2.96
84515,Student_84515,3.11
84516,Student_84516,3.56
84517,Student_84517,6.44
84518,Student_84518,2.79
84519,Student_84519,7.51
84520,Student_84520,7.43
84521,Student_84521,7.76
84522,Student_84522,7.74
84523,Student_84523,7.20
84524,Student_84524,8.56
84525,Student_84525,4.16
84526,Student_84526,4.89
84527,Student_84527,0.67
84528,Student_84528,8.11
84529,Student_84529,7.68
84530,Student_84530,8.46
84531,Student_84531,4.04
84532,Student_84532,5.35
84533,Student_84533,2.49
84534,Student_84534,4.25
84535,Student_84535,4.21
84536,Student_84536,8.49
84537,Student_84537,9.98
84538,Student_84538,3.42
84539,Student_84539,8.08
84540,Student_84540,9.95
84541,Student_84541,3.42
84542,Student_84542,1.40
84543,Student_84543,1.02
84544,Student_84544,7.82
84545,Student_84545,4.42
84546,Student_84546,5.99
84547,Student_84547,7.40
84548,Student_84548,5.99
84549,Student_84549,5.50
84550,Student_84550,1.77
84551,Student_84551,6.87
84552,Student_84552,0.38
84553,Student_84553,5.48
84554,Student_84554,4.25
84555,Student_84555,4.86
84556,Student_84556,9.40
84557,Student_84557,7.06
84558,Student_84558,5.54
84559,Student_84559,10.00
84560,Student_84560,0.16
84561,Student_84561,4.50
84562,Student_84562,8.95
84563,Student_84563,2.67
84564,Student_84564,7.72
84565,Student_84565,0.90
84566,Student_84566,3.86
84567,Student_84567,3.96
84568,Student_84568,3.63
84569,Student_84569,7.88
84570,Student_84570,5.08
84571,Student_84571,5.33
84572,Student_84572,1.88
84573,Student_84573,0.50
84574,Student_84574,6.34
84575,Student_84575,3.21
84576,Student_84576,9.05
84577,Student_84577,8.35
84578,Student_84578,2.23
84579,Student_84579,8.05
84580,Student_84580,0.21
84581,Student_84581,2.67
84582,Student_84582,2.02
84583,Student_84583,9.58
84584,Student_84584,0.79
84585,Student_84585,3.96
84586,Student_84586,5.75
84587,Student_84587,4.65
84588,Student_84588,5.63
84589,Student_84589,3.97
84590,Student_84590,4.61
84591,Student_84591,6.11
84592,Student_84592,1.58
84593,Student_84593,9.46
84594,Student_84594,3.49
84595,Student_84595,1.37
84596,Student_84596,6.74
84597,Student_84597,8.71
84598,Student_84598,2.59
84599,Student_84599,3.44
84600,Student_84600,3.75
84601,Student_84601,7.60
84602,Student_84602,2.76
84603,Student_84603,0.95
84604,Student_84604,2.89
84605,Student_84605,4.18
84606,Student_84606,6.86
84607,Student_84607,3.42
84608,Student_84608,3.14
84609,Student_84609,4.03
84610,Student_84610,8.32
84611,Student_84611,4.20
84612,Student_84612,1.37
84613,Student_84613,5.10
84614,Student_84614,1.58
84615,Student_84615,3.72
84616,Student_84616,5.56
84617,Student_84617,7.65
84618,Student_84618,4.92
84619,Student_84619,4.70
84620,Student_84620,1.97
84621,Student_84621,2.64
84622,Student_84622,8.78
84623,Student_84623,7.28
84624,Student_84624,6.42
84625,Student_84625,10.00
84626,Student_84626,7.46
84627,Student_84627,6.07
84628,Student_84628,0.83
84629,Student_84629,5.27
84630,Student_84630,3.74
84631,Student_84631,0.29
84632,Student_84632,8.57
84633,Student_84633,1.37
84634,Student_84634,7.43
84635,Student_84635,0.07
84636,Student_84636,0.42
84637,Student_84637,7.82
84638,Student_84638,5.91
84639,Student_84639,3.00
84640,Student_84640,2.19
84641,Student_84641,8.35
84642,Student_84642,7.06
84643,Student_84643,8.20
84644,Student_84644,7.20
84645,Student_84645,2.55
84646,Student_84646,9.86
84647,Student_84647,8.24
84648,Student_84648,3.06
84649,Student_84649,7.46
84650,Student_84650,1.55
84651,Student_84651,9.05
84652,Student_84652,1.92
84653,Student_84653,0.84
84654,Student_84654,1.67
84655,Student_84655,3.58
84656,Student_84656,2.55
84657,Student_84657,2.06
84658,Student_84658,5.13
84659,Student_84659,8.65
84660,Student_84660,0.04
84661,Student_84661,7.06
84662,Student_84662,8.77
84663,Student_84663,4.42
84664,Student_84664,3.28
84665,Student_84665,5.35
84666,Student_84666,9.36
84667,Student_84667,1.24
84668,Student_84668,1.43
84669,Student_84669,6.87
84670,Student_84670,5.59
84671,Student_84671,6.95
84672,Student_84672,9.48
84673,Student_84673,0.47
84674,Student_84674,0.15
84675,Student_84675,3.35
84676,Student_84676,9.09
84677,Student_84677,0.37
84678,Student_84678,2.97
84679,Student_84679,1.88
84680,Student_84680,9.93
84681,Student_84681,9.80
84682,Student_84682,5.80
84683,Student_84683,5.29
84684,Student_84684,6.37
84685,Student_84685,7.15
84686,Student_84686,6.70
84687,Student_84687,2.07
84688,Student_84688,4.31
84689,Student_84689,9.54
84690,Student_84690,0.06
84691,Student_84691,9.84
84692,Student_84692,1.21
84693,Student_84693,4.07
84694,Student_84694,9.33
84695,Student_84695,9.87
84696,Student_84696,1.09
84697,Student_84697,2.42
84698,Student_84698,2.32
84699,Student_84699,9.88
84700,Student_84700,3.33
84701,Student_84701,8.64
84702,Student_84702,0.01
84703,Student_84703,2.78
84704,Student_84704,6.03
84705,Student_84705,0.70
84706,Student_84706,2.54
84707,Student_84707,3.22
84708,Student_84708,7.65
84709,Student_84709,0.52
84710,Student_84710,8.85
84711,Student_84711,9.32
84712,Student_84712,5.62
84713,Student_84713,4.30
84714,Student_84714,9.55
84715,Student_84715,5.09
84716,Student_84716,3.02
84717,Student_84717,1.14
84718,Student_84718,6.15
84719,Student_84719,0.58
84720,Student_84720,9.08
84721,Student_84721,3.81
84722,Student_84722,9.80
84723,Student_84723,6.21
84724,Student_84724,0.28
84725,Student_84725,6.86
84726,Student_84726,1.79
84727,Student_84727,6.47
84728,Student_84728,5.96
84729,Student_84729,6.19
84730,Student_84730,8.21
84731,Student_84731,7.17
84732,Student_84732,8.13
84733,Student_84733,4.10
84734,Student_84734,6.80
84735,Student_84735,0.32
84736,Student_84736,3.47
84737,Student_84737,1.89
84738,Student_84738,3.75
84739,Student_84739,7.62
84740,Student_84740,7.96
84741,Student_84741,5.85
84742,Student_84742,7.35
84743,Student_84743,9.54
84744,Student_84744,9.55
84745,Student_84745,5.43
84746,Student_84746,0.63
84747,Student_84747,2.57
84748,Student_84748,1.59
84749,Student_84749,7.88
84750,Student_84750,1.36
84751,Student_84751,4.86
84752,Student_84752,2.84
84753,Student_84753,8.21
84754,Student_84754,9.88
84755,Student_84755,6.34
84756,Student_84756,6.63
84757,Student_84757,9.26
84758,Student_84758,9.09
84759,Student_84759,6.15
84760,Student_84760,0.51
84761,Student_84761,1.32
84762,Student_84762,7.24
84763,Student_84763,9.15
84764,Student_84764,5.02
84765,Student_84765,6.51
84766,Student_84766,2.21
84767,Student_84767,7.61
84768,Student_84768,8.45
84769,Student_84769,8.34
84770,Student_84770,0.72
84771,Student_84771,0.10
84772,Student_84772,9.29
84773,Student_84773,2.56
84774,Student_84774,0.19
84775,Student_84775,1.38
84776,Student_84776,6.05
84777,Student_84777,2.79
84778,Student_84778,5.19
84779,Student_84779,5.51
84780,Student_84780,9.91
84781,Student_84781,1.99
84782,Student_84782,9.05
84783,Student_84783,4.30
84784,Student_84784,9.60
84785,Student_84785,2.70
84786,Student_84786,2.00
84787,Student_84787,0.99
84788,Student_84788,4.48
84789,Student_84789,1.72
84790,Student_84790,5.01
84791,Student_84791,9.07
84792,Student_84792,4.15
84793,Student_84793,5.20
84794,Student_84794,8.67
84795,Student_84795,1.29
84796,Student_84796,6.18
84797,Student_84797,1.98
84798,Student_84798,4.88
84799,Student_84799,7.61
84800,Student_84800,3.48
84801,Student_84801,7.33
84802,Student_84802,7.62
84803,Student_84803,2.13
84804,Student_84804,4.43
84805,Student_84805,5.69
84806,Student_84806,5.74
84807,Student_84807,1.42
84808,Student_84808,1.95
84809,Student_84809,5.27
84810,Student_84810,2.97
84811,Student_84811,4.44
84812,Student_84812,5.78
84813,Student_84813,5.99
84814,Student_84814,8.75
84815,Student_84815,1.08
84816,Student_84816,9.92
84817,Student_84817,3.38
84818,Student_84818,1.49
84819,Student_84819,2.42
84820,Student_84820,6.42
84821,Student_84821,0.39
84822,Student_84822,5.80
84823,Student_84823,4.40
84824,Student_84824,6.44
84825,Student_84825,5.77
84826,Student_84826,6.92
84827,Student_84827,3.33
84828,Student_84828,0.94
84829,Student_84829,6.96
84830,Student_84830,3.21
84831,Student_84831,1.02
84832,Student_84832,9.19
84833,Student_84833,8.04
84834,Student_84834,7.25
84835,Student_84835,8.79
84836,Student_84836,3.62
84837,Student_84837,2.93
84838,Student_84838,3.73
84839,Student_84839,8.98
84840,Student_84840,1.87
84841,Student_84841,4.00
84842,Student_84842,0.64
84843,Student_84843,4.55
84844,Student_84844,9.68
84845,Student_84845,8.17
84846,Student_84846,6.37
84847,Student_84847,7.77
84848,Student_84848,3.19
84849,Student_84849,2.26
84850,Student_84850,9.06
84851,Student_84851,7.82
84852,Student_84852,3.93
84853,Student_84853,6.77
84854,Student_84854,4.19
84855,Student_84855,0.83
84856,Student_84856,0.53
84857,Student_84857,0.80
84858,Student_84858,8.34
84859,Student_84859,9.51
84860,Student_84860,3.29
84861,Student_84861,7.65
84862,Student_84862,1.44
84863,Student_84863,0.00
84864,Student_84864,3.07
84865,Student_84865,3.22
84866,Student_84866,9.34
84867,Student_84867,1.19
84868,Student_84868,7.99
84869,Student_84869,1.50
84870,Student_84870,4.86
84871,Student_84871,3.39
84872,Student_84872,6.18
84873,Student_84873,9.04
84874,Student_84874,8.11
84875,Student_84875,5.46
84876,Student_84876,3.29
84877,Student_84877,4.76
84878,Student_84878,8.94
84879,Student_84879,8.47
84880,Student_84880,8.98
84881,Student_84881,1.84
84882,Student_84882,1.80
84883,Student_84883,1.84
84884,Student_84884,0.04
84885,Student_84885,3.11
84886,Student_84886,0.83
84887,Student_84887,1.89
84888,Student_84888,1.93
84889,Student_84889,3.31
84890,Student_84890,3.37
84891,Student_84891,9.18
84892,Student_84892,7.67
84893,Student_84893,6.29
84894,Student_84894,9.21
84895,Student_84895,7.92
84896,Student_84896,9.60
84897,Student_84897,8.16
84898,Student_84898,0.49
84899,Student_84899,0.33
84900,Student_84900,7.63
84901,Student_84901,3.24
84902,Student_84902,0.27
84903,Student_84903,8.49
84904,Student_84904,6.74
84905,Student_84905,4.88
84906,Student_84906,2.91
84907,Student_84907,3.89
84908,Student_84908,8.82
84909,Student_84909,1.62
84910,Student_84910,5.44
84911,Student_84911,8.41
84912,Student_84912,2.34
84913,Student_84913,9.94
84914,Student_84914,8.37
84915,Student_84915,3.18
84916,Student_84916,9.02
84917,Student_84917,8.44
84918,Student_84918,8.02
